"Invoice_day","Invoice_Value","Invoice_POS","Country","Country_ID","City","LAT","LNG","Invoice_Type","Invoice_Type_ID","Limit_number","Fraud"
2016-04-15,2.28,"RENATA ZIBERT","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-14,5.05,"NAKUP MARENDA DULCIS 5,05 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-14,4.61,"NAKUP MARENDA DULCIS 4,61 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-14,9.86,"SUPERMARKET WTC","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-14,40,"BANKOMAT DVIG LJUBLJANA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,1,0
2016-04-13,4.66,"NAKUP MARENDA DULCIS 4,66 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-13,20,"BANKOMAT DVIG LJUBLJANA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,1,0
2016-04-13,0.38,"PROVIZIJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-13,14.06,"REZERVNI SKLAD 04/2016","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-13,0.38,"PROVIZIJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-13,89.72,"PLAÈILO STANOVANJSKIH STR. 04/2016","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-12,4.58,"SPAR ZELENI DVOR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-12,8.51,"NAKUP MARENDA DULCIS 8,51 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-12,0.38,"PROVIZIJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-12,15.95,"PLAÈILO PREDRAÈ. GALAGO 03600-2016","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-12,0.38,"PROVIZIJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-12,35,"PLAÈILO PARKIRIŠÈE 2016 BS3","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-12,0.38,"PROVIZIJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-12,12.52,"875-2016 PRISPEVEK","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-12,0.38,"PROVIZIJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-12,27.49,"PLAÈILO T-2 APR2016 16-390-0256233","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-12,0.38,"PROVIZIJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-12,47.11,"DAVEK NA NEPREMIÈNINE 2.DEL 2016","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-12,0.38,"PROVIZIJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-12,12.75,"RTV PRISPEVEK APRIL 2016","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-12,0.38,"PROVIZIJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-12,16.74,"PLAÈILO STOR. ELEKTR APR 2016","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-11,11.19,"SPAR BTC","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-11,33.63,"BS LJUBLJANA II","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-11,12.09,"PE MUELLER BTC","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-11,403.6,"STROSKI RUBI 04/2016","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-11,20,"RUBI VARÈEVANJE 04/2016","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,1,0
2016-04-11,0.38,"PROVIZIJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-11,36.02,"PLAÈILO PARKIRNINE 04/2016","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-09,31.91,"INTERSPAR VIC","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-08,9.29,"TRGOVINA CONRAD","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-08,6.95,"NAKUP Hofer Ljubljana - Fil. 6,95 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-08,4.68,"NAKUP MARENDA DULCIS 4,68 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-08,5.3,"NAKUP MARENDA DULCIS 5,30 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-07,20,"BANKOMAT DVIG LJUBLJANA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,1,0
2016-04-06,4.61,"NAKUP MARENDA DULCIS 4,61 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-06,20,"BANKOMAT DVIG LJUBLJANA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,1,0
2016-04-05,1.45,"INTERSPAR VIC","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-05,2.44,"SAMOPOSTREZBA BS 3","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-04,9.43,"TUS SM VIC","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-04,4.88,"NAKUP MARENDA DULCIS 4,88 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-02,11.18,"SPAR ZELENI DVOR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-01,2.2,"NAKUP WIENER LINIEN 3044 2,20 EUR","Austria",10,"Wien","48.208174","16.373819","Maestro",1,0,0
2016-04-01,2.2,"NAKUP WIENER LINIEN 6063 2,20 EUR","Austria",10,"WIen","48.208174","16.373819","Maestro",1,0,0
2016-04-01,6.6,"NAKUP STARBUCKS 2507 6,60 EUR","Austria",10,"Wien","48.208174","16.373819","Maestro",1,0,0
2016-04-01,6.07,"SPAR SLOVENSKA BISTRIC","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-04-01,0.75,"UPORABNINA NLB KLIK MAR. 2016","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-31,0.02,"POPRAVEK OBRESTI","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-31,0.53,"TARIFA ZA DVIG GOTOVINE","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-31,30,"BANKA KOPER ATM","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,1,0
2016-03-31,41.01,"NAKUP OMV 3442/ 41,01 EUR","Austria",10,"Wien","48.208174","16.373819","Maestro",1,0,0
2016-03-31,2.2,"NAKUP WIENER LINIEN 3022 2,20 EUR","Austria",10,"WIen","48.208174","16.373819","Maestro",1,0,0
2016-03-31,2.2,"NAKUP WIENER LINIEN 6063 2,20 EUR","Austria",10,"Wien","48.208174","16.373819","Maestro",1,0,0
2016-03-31,4.9,"NAKUP OMV 3442/ 4,90 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-31,5.12,"NAKUP MARENDA DULCIS 5,12 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-31,2.3,"STR VODENJA RAÈ","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-31,0.53,"OBR NEG. STANJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-30,27.9,"IMPERIO MEXICANO","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-29,10.36,"NAKUP Hofer Ljubljana - Fil. 10,36 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-29,5.5,"NAKUP MARENDA DULCIS 5,50 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-29,2.38,"NAKUP MARENDA DULCIS 2,38 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-26,17.54,"NAKUP Hofer Ljubljana - Fil. 17,54 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-24,7,"ROGO-SPORT","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-24,27.38,"NAKUP OMV 3549/ 27,38 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-23,4.68,"NAKUP MARENDA DULCIS 4,68 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-23,4.5,"NAKUP MARENDA DULCIS 4,50 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-22,3.77,"INTERSPAR VIC","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-22,10,"BANKOMAT DVIG LJUBLJANA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,1,0
2016-03-22,10,"BANKOMAT DVIG LJUBLJANA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,1,0
2016-03-21,4.72,"NAKUP MARENDA DULCIS 4,72 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-21,3.32,"INTERSPAR VIC","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-19,7.99,"H&M SHOP 202","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-19,24.23,"INTERSPAR CITYPARK LJU","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-18,4.98,"NAKUP MARENDA DULCIS 4,98 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-18,7.94,"SPAR ZELENI DVOR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-18,4.48,"GAMBIT TRADE","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-18,10,"BANKOMAT DVIG LJUBLJANA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,1,0
2016-03-18,0.24,"NADOMESTILO ZA PLAÈILO TN-DB","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-18,27.49,"10213122209","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-18,52.98,"VISA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-17,4.74,"NAKUP MARENDA DULCIS 4,74 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-17,8.56,"SAMOPOSTREZBA BS 3","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-17,0.85,"NAKUP MARENDA DULCIS 0,85 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-17,0.9,"NAKUP MARENDA DULCIS 0,90 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-17,3.6,"NAKUP MARENDA DULCIS 3,60 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-16,5.03,"NAKUP MARENDA DULCIS 5,03 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-16,3.15,"NAKUP MARENDA DULCIS 3,15 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-16,30,"BANKOMAT DVIG SENCUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,1,0
2016-03-16,0.38,"PROVIZIJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-16,99.69,"PLAÈILO PREDRAÈ. GALAGO 03467-2016","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-15,7.6,"NAKUP Pizzeria  Barjanka 7,60 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-15,4.45,"NAKUP MARENDA DULCIS 4,45 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-15,8.25,"SPAR ZELENI DVOR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-14,7.71,"SPAR ZELENI DVOR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-14,2.7,"NAKUP MARENDA DULCIS 2,70 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-14,3.99,"NAKUP MARENDA DULCIS 3,99 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-14,0.38,"PROVIZIJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-14,12.52,"552-2016 PRISPEVEK","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-14,0.38,"PROVIZIJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-14,367.96,"AVTO. ZAVAROVANJE 02/2016","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-14,0.38,"PROVIZIJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-14,79.14,"PLAÈILO STANOVANJSKIH STR. 03/2016","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-14,0.38,"PROVIZIJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-14,14.06,"REZERVNI SKLAD 03/2016","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-14,0.38,"PROVIZIJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-14,36,"PLAÈILO PARKIRNINE 03/2016","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-14,0.38,"PROVIZIJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-14,12.75,"RTV PRISPEVEK MAREC 2016","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-14,0.38,"PROVIZIJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-14,27.49,"PLAÈILO STORITEV T-2 MAREC 2016","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-14,0.38,"PROVIZIJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-14,23.12,"PLAÈILO STOR. ELEKTR MAR 2016","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-13,27.52,"BS LJUBLJANA VIC III","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-13,1.39,"INTERSPAR VIC","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-12,20.3,"NAKUP LECLERC RUDNIDIS 20,30 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-12,34.07,"SPAR ZELENI DVOR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-12,20,"RUBI VARÈEVANJE 03/2016","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,1,0
2016-03-12,403.6,"STROSKI RUBI 03/2016","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-11,20.7,"FENIKS BISTRO D.O.O.","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-11,1.75,"NAKUP MARENDA DULCIS 1,75 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-11,5.1,"NAKUP MARENDA DULCIS 5,10 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-11,7.2,"GOSTILNA DRUGA VIOLINA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-11,0.53,"NADOMESTILO ZA DVIG - BA DRUGE BANKE","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-11,20,"BANKOMAT DVIG LJUBLJANA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,1,0
2016-03-10,4.69,"INTERSPAR CITYPARK LJU","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-10,14.86,"INTERSPAR CITYPARK LJU","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-10,7.43,"NAKUP MARENDA DULCIS 7,43 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-09,2.95,"NAKUP MARENDA DULCIS 2,95 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-09,4.98,"NAKUP MARENDA DULCIS 4,98 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-09,14.99,"BIG BANG BTC","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-09,4.1,"EUROSPIN EKO PE BTC-LJ","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-08,6.09,"NAKUP MARENDA DULCIS 6,09 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-08,10,"BANKOMAT DVIG LJUBLJANA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,1,0
2016-03-07,2.29,"INTERSPAR VIC","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-07,4.78,"NAKUP MARENDA DULCIS 4,78 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-07,10,"BANKOMAT DVIG LJUBLJANA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,1,0
2016-03-06,10,"BANKOMAT DVIG LJUBLJANA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,1,0
2016-03-05,13,"TRG.CICIBAN LJ BTC","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-05,35,"MUSIC MAX PE LJUBLJANA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-05,5.07,"SPAR BTC","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-05,1.7,"TRGOVINA PRI LEVCKU","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-04,11.75,"SPAR ZELENI DVOR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-03,5.04,"NAKUP MARENDA DULCIS 5,04 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-02,29.99,"NAKUP Comshop BTC 29,99 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-02,4.69,"NAKUP MARENDA DULCIS 4,69 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-01,4.33,"NAKUP MARENDA DULCIS 4,33 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-01,8.03,"INTERSPAR VIC","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-01,6.91,"NAKUP Hofer Ljubljana - Fil. 6,91 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-03-01,0.75,"UPORABNINA NLB KLIK FEB. 2016","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-29,0.04,"POPRAVEK OBRESTI","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-29,23.39,"INTERSPAR VIC","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-29,4.59,"NAKUP MARENDA DULCIS 4,59 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-29,2.3,"STR VODENJA RAÈ","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-29,0.42,"OBR NEG. STANJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-27,13.8,"NAKUP PIZZERIA RE CUPIDO 13,80 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-27,13.6,"FRIZERSKI SALON SIMPLE","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-27,10.91,"INTERSPAR CITYPARK LJU","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-26,30.83,"NAKUP OMV 3517/ 30,83 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-26,4.26,"NAKUP MARENDA DULCIS 4,26 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-25,4.61,"NAKUP MARENDA DULCIS 4,61 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-24,4.7,"NAKUP MARENDA DULCIS 4,70 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-23,9.11,"SPAR ZELENI DVOR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-23,4.49,"INTERSPAR VIC","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-23,7.95,"DELIKATESA RIVAL","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-22,71.65,"RESTAVRACIJA VALENTIN","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-22,5.76,"NAKUP MARENDA DULCIS 5,76 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-22,5.01,"INTERSPAR VIC","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-22,40,"BANKOMAT DVIG LJUBLJANA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,1,0
2016-02-21,25.59,"BS LJUBLJANA III","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-20,55.82,"INTERSPAR CITYPARK LJU","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-20,139.5,"OBSESSION","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-19,5.18,"NAKUP MARENDA DULCIS 5,18 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-19,5.68,"SAMOPOSTREZBA BS 3","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-19,3.3,"NAKUP MARENDA DULCIS 3,30 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-18,4.49,"NAKUP MARENDA DULCIS 4,49 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-18,0.24,"NADOMESTILO ZA PLAÈILO TN-DB","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-18,27.49,"10213122209","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-18,14.03,"VISA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-17,13.22,"SUPERMARKET BS 3","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-16,11.68,"NAKUP Hofer Ljubljana - Fil. 11,68 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-14,20,"NAKUP SPORT BERNIK 20,00 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,1,0
2016-02-13,28.85,"MK INTERSPAR VIC","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-13,11.28,"GARDENIA INTERSPAR VIC","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-13,3.93,"SP BOROVSKA","Slovenija",1,"Kranjska gora","46.484529","13.785715","Maestro",1,0,0
2016-02-13,43,"NAKUP SPORT BERNIK 43,00 EUR","Slovenija",1,"Kranjska gora","46.484529","13.785715","Maestro",1,0,0
2016-02-13,84,"NAKUP SPORT BERNIK 84,00 EUR","Slovenija",1,"Kranjska gora","46.484529","13.785715","Maestro",1,0,0
2016-02-13,0.53,"NADOMESTILO ZA DVIG - BA DRUGE BANKE","Slovenija",1,"Kranjska gora","46.484529","13.785715","Maestro",1,0,0
2016-02-13,30,"BANKOMAT DVIG LJUBLJANA","Slovenija",1,"Kranjska gora","46.484529","13.785715","Maestro",1,1,0
2016-02-12,141.2,"AMZS PE LJUBLJANA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-12,2.1,"NAKUP MARENDA DULCIS 2,10 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-12,3,"NAKUP MARENDA DULCIS 3,00 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-12,1.2,"NAKUP MARENDA DULCIS 1,20 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-12,4.87,"NAKUP MARENDA DULCIS 4,87 EUR","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-12,0.38,"PROVIZIJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-12,98.62,"PLAÈILO STANOVANJSKIH STR. 02/2016","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-11,1.51,"SUPERMARKET WTC","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-11,70,"BANKOMAT DVIG LJUBLJANA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,1,0
2016-02-11,0.38,"PROVIZIJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-11,14.06,"REZERVNI SKLAD 02/2016","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-11,0.38,"PROVIZIJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-11,367.96,"AVTO. ZAVAROVANJE 01/2016","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-11,0.38,"PROVIZIJA","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
2016-02-11,47.11,"DAVEK NA NEPREMIÈNINE 1.DEL 2016","Slovenija",1,"Ljubljana","46.056947","14.505751","Maestro",1,0,0
